day,time,word,count
Thursday,20,man,1
Thursday,20,pictures,1
Thursday,20,grossly,1
Thursday,20,marvel,1
Thursday,21,since,1
Thursday,21,love,1
Thursday,21,just,3
Thursday,21,jeff,1
Thursday,21,@domspizzeria,1
Thursday,21,random,1
Thursday,21,one,2
Thursday,21,course,1
Thursday,21,kill,1
Thursday,21,lol,1
Thursday,21,another,1
Thursday,21,ymmv,1
Thursday,21,flashback,1
Thursday,21,fine,1
Thursday,21,@rieunnoomun,1
Thursday,21,nationalist,1
Thursday,21,voter,1
Thursday,21,working,1
Thursday,21,music,1
Thursday,21,tweet,1
Thursday,21,technique,1
Thursday,21,dude,1
Thursday,21,@green_footballs,1
Thursday,21,better,1
Thursday,21,live,1
Thursday,21,going,1
Thursday,21,black,1
Thursday,21,call,1
Thursday,21,white,1
Thursday,21,expressway,9
Thursday,21,dad,1
Thursday,21,@persianfarrah,1
Thursday,21,babe,1
Thursday,21,complete,1
Thursday,21,get,2
Thursday,21,fire,1
Thursday,21,safe,1
Thursday,21,@cerium140,1
Thursday,21,lmaooo,1
Thursday,21,feels,1
Thursday,21,mom,2
Thursday,21,personally,1
Thursday,21,crushes,1
Thursday,21,@untouchablevick,1
Thursday,21,#shitisaytogina,1
Thursday,21,@nypost,1
Thursday,21,none,1
Thursday,21,bar,1
Thursday,21,like,1
Thursday,21,marry,1
Thursday,21,work,1
Thursday,21,childhood,1
Thursday,21,will,2
Thursday,21,stupid,1
Thursday,21,night,1
Thursday,21,@matthframpton,1
Thursday,21,suckup,1
Thursday,21,@juuulzsantana,1
Thursday,21,versus,1
Thursday,21,right,1
Thursday,21,hoping,1
Thursday,21,@defensebaron,1
Thursday,21,home,1
Thursday,21,#pigroast,1
Thursday,21,annoying,1
Thursday,21,yet,1
Thursday,21,@garage_floor,1
Thursday,21,best,1
Thursday,21,backstabbing,1
Thursday,21,album,1
Thursday,21,richard,1
Thursday,21,sessions,1
Thursday,21,#supernatural,1
Thursday,21,trip,1
Thursday,21,drugs,3
Thursday,21,goes,1
Thursday,21,tutee,1
Thursday,21,new,1
Thursday,21,told,1
Thursday,21,business,1
Thursday,21,hit,1
Thursday,21,takeaway,1
Thursday,21,wrong,1
Thursday,21,york,1
Thursday,21,key,1
Thursday,21,guys,1
Thursday,21,@kevinhorn_kh,1
Thursday,21,ok,1
Thursday,21,lone,1
Thursday,21,trump,1
Thursday,21,atl,1
Thursday,21,ty,1
Thursday,21,climber,1
Thursday,21,thing,1
Thursday,21,time,1
Thursday,21,skinny,1
Thursday,21,starting,1
Thursday,21,spencer,1
Thursday,21,left,1
Thursday,22,shop,1
Thursday,22,just,3
Thursday,22,four,1
Thursday,22,including,1
Thursday,22,go,1
Thursday,22,children,1
Thursday,22,killed,1
Thursday,22,around,1
Thursday,22,putting,1
Thursday,22,mom,3
Thursday,22,new,1
Thursday,22,ds,1
Thursday,22,bryant,1
Thursday,22,term,1
Thursday,22,cunningham,1
Thursday,22,like,4
Thursday,22,bag,1
Thursday,22,subway,1
Thursday,22,homs,1
Thursday,22,80,1
Thursday,22,outside,1
Thursday,22,health,1
Thursday,22,kent,1
Thursday,22,got,1
Thursday,22,objectivity,1
Thursday,22,@iterrytommy,1
Thursday,22,free,1
Thursday,22,york,1
Thursday,22,240,1
Thursday,22,civilians,1
Thursday,22,last,1
Thursday,22,according,1
Thursday,22,drama,2
Thursday,22,thing,1
Thursday,22,@nyctsubwayscoop,1
Thursday,22,city,2
Thursday,22,little,1
Thursday,22,quiz,1
Thursday,22,store,1
Thursday,22,finian,1
Thursday,22,addison,1
Thursday,22,journalists,1
Thursday,22,park,1
Thursday,22,strikes,1
Thursday,22,reed,1
Thursday,22,shrugs,1
Thursday,22,sleaze,1
Thursday,22,sucks,1
Thursday,22,governor,1
Thursday,22,individual,1
Thursday,22,nine,1
Thursday,22,mta,1
Thursday,22,avg,1
Thursday,22,230,1
Thursday,22,make,1
Thursday,22,mix,2
Thursday,22,42nd,1
Thursday,22,running,1
Thursday,22,average,1
Thursday,22,tht,1
Thursday,22,english,1
Thursday,23,madison,1
Thursday,23,go,1
Thursday,23,yes,1
Thursday,23,yet,2
Thursday,23,blow,1
Thursday,23,@evolvedtrex,1
Thursday,23,#watch,1
Thursday,23,2016,1
Thursday,23,dad,1
Thursday,23,11,1
Thursday,23,get,1
Thursday,23,far,1
Thursday,23,watch,1
Thursday,23,game,1
Thursday,23,#inspire,1
Thursday,23,christopher,1
Thursday,23,59,1
Thursday,23,@yathoon,1
Thursday,23,cackling,1
Thursday,23,@kwprime,1
Thursday,23,mets,1
Thursday,23,@squishfishart,1
Thursday,23,rupaul,1
Thursday,23,eb,1
Thursday,23,hair,1
Thursday,23,home,1
Thursday,23,confusing,1
Thursday,23,00,1
Thursday,23,avenue,1
Thursday,23,away,1
Thursday,23,electoral,1
Thursday,23,#theresistance,1
Thursday,23,exit,1
Thursday,23,got,1
Thursday,23,ever,1
Thursday,23,pls,1
Thursday,23,@andylassner,1
Thursday,23,#bronxriverparkway,1
Thursday,23,news,1
Thursday,23,dry,1
Thursday,23,ok,1
Thursday,23,smoke,1
Thursday,23,road,1
Thursday,23,one,9
Thursday,23,guess,1
Thursday,23,#rt,1
Thursday,23,#q32bus,1
Thursday,23,lol,2
Thursday,23,gay,2
Thursday,23,season,1
Thursday,23,haha,1
Thursday,23,volume,1
Thursday,23,construction,3
Thursday,23,@cardogotwings,1
Thursday,23,demand,1
Thursday,23,count,1
Thursday,23,king,1
Thursday,23,12,1
Thursday,23,19,1
Thursday,23,will,1
Thursday,23,neat,1
Thursday,23,hope,1
Thursday,23,kendrick,1
Thursday,23,give,1
Thursday,23,boston,1
Thursday,23,fuck,1
Thursday,23,tonight,1
Thursday,23,@_jaynyc,1
Thursday,23,need,1
Thursday,23,nevemrind,1
Thursday,23,@darrinveit,1
Thursday,23,juan,1
Thursday,23,speech,1
Thursday,23,update,1
Thursday,23,brooklyn,1
Thursday,23,waves,1
Thursday,23,gagliardi,1
Thursday,23,welp,1
Thursday,23,sb,1
Thursday,23,#thursdays,1
Thursday,23,came,1
Thursday,0,just,1
Thursday,0,get,1
Thursday,0,mom,1
Thursday,0,world,1
Thursday,0,like,1
Thursday,0,night,1
Thursday,0,house,1
Thursday,0,twitter,1
Thursday,0,back,1
Thursday,0,see,1
Thursday,0,home,1
Thursday,0,new,3
Thursday,0,weirdo,1
Thursday,0,york,1
Thursday,0,last,1
Thursday,0,first,1
Thursday,0,sweet,1
Thursday,0,locked,1
Thursday,0,want,1
Thursday,0,thx,1
Thursday,0,left,1
Friday,1,less,1
Friday,1,soon,1
Friday,1,looks,1
Friday,1,blooded,1
Friday,1,one,2
Friday,1,#nyc,1
Friday,1,tweet,1
Friday,1,show,1
Friday,1,terminal,1
Friday,1,tape,1
Friday,1,weeks,1
Friday,1,real,1
Friday,1,dm,1
Friday,1,couple,1
Friday,1,@brandhighlights,1
Friday,1,got,1
Friday,1,bit,1
Friday,1,now,1
Friday,1,subtitles,1
Friday,1,areas,1
Friday,1,like,2
Friday,1,level,1
Friday,1,artist,1
Friday,1,50,1
Friday,1,laughing,1
Friday,1,quick,1
Friday,1,side,2
Friday,1,mean,1
Friday,1,insane,1
Friday,1,upper,1
Friday,1,right,1
Friday,1,weight,1
Friday,1,people,1
Friday,1,busts,1
Friday,1,spring,1
Friday,1,twitter,1
Friday,1,yeah,1
Friday,1,see,1
Friday,1,sport,1
Friday,1,even,2
Friday,1,airbnb,1
Friday,1,new,9
Friday,1,email,1
Friday,1,24,1
Friday,1,full,1
Friday,1,missing,2
Friday,1,hours,1
Friday,1,incident,3
Friday,1,york,4
Friday,1,gained,2
Friday,1,boy,1
Friday,1,central,1
Friday,1,coppin,1
Friday,1,bisu,1
Friday,1,days,1
Friday,1,35,1
Friday,1,airport,1
Friday,1,love,1
Friday,1,extra,1
Friday,1,americans,1
Friday,1,city,1
Friday,1,little,1
Friday,1,cleared,5
Friday,1,friends,1
Friday,1,two,1
Friday,1,station,1
Friday,1,john,1
Friday,1,understand,1
Friday,1,ok,1
Friday,1,glad,1
Friday,1,13,1
Friday,1,bored,1
Friday,1,will,1
Friday,1,spoiled,1
Friday,1,trips,1
Friday,1,lmfaiooooo,1
Friday,1,fuck,1
Friday,1,fellow,1
Friday,1,juice,1
Friday,1,say,1
Friday,1,#damn,1
Friday,1,need,2
Friday,1,crackhead,1
Friday,1,philly,1
Friday,1,ygz,1
Friday,1,fullbodies,1
Friday,1,grand,1
Friday,1,album,1
Friday,1,stop,1
Friday,1,#skatelife,1
Friday,1,@dogswithknives,1
Friday,1,hungry,1
Friday,1,swamp,1
Friday,1,contact,1
Friday,2,gt,3
Friday,2,just,6
Friday,2,#facebookcustomerservicenumber,1
Friday,2,2808,1
Friday,2,bitch,1
Friday,2,dyme,1
Friday,2,avenue,3
Friday,2,jerome,2
Friday,2,850,1
Friday,2,call,1
Friday,2,6203,1
Friday,2,woke,1
Friday,2,da,1
Friday,2,fall,1
Friday,2,steinway,1
Friday,2,clouds,1
Friday,2,like,10
Friday,2,car,1
Friday,2,will,1
Friday,2,sadness,1
Friday,2,2a,2
Friday,2,back,1
Friday,2,asleep,1
Friday,2,#i95,2
Friday,2,nb,2
Friday,2,nap,1
Friday,2,exit,3
Friday,2,366,1
Friday,2,new,12
Friday,2,rn,1
Friday,2,duzin,1
Friday,2,loyalty,2
Friday,2,incident,2
Friday,2,smokin,1
Friday,2,make,1
Friday,3,gt,2
Friday,3,episodes,1
Friday,3,go,2
Friday,3,corner,1
Friday,3,#13reasonswhy,1
Friday,3,going,1
Friday,3,main,1
Friday,3,someone,1
Friday,3,watching,1
Friday,3,womxn,1
Friday,3,dam,1
Friday,3,watch,1
Friday,3,world,1
Friday,3,like,1
Friday,3,public,13
Friday,3,old,2
Friday,3,transport,13
Friday,3,bangtan,1
Friday,3,voyage,1
Friday,3,3rd,1
Friday,3,literally,1
Friday,3,hooked,1
Friday,3,behind,1
Friday,3,difficulties,13
Friday,3,366,4
Friday,3,#sdgs,13
Friday,3,sonyeondan,1
Friday,3,#accessibility,13
Friday,3,reason,1
Friday,3,come,1
Friday,3,central,1
Friday,3,@netflix,1
Friday,3,bon,1
Friday,3,love,1
Friday,3,family,1
Friday,3,one,4
Friday,3,miss,1
Friday,3,850,4
Friday,3,takes,1
Friday,3,@djmarvl,1
Friday,3,live,1
Friday,3,andy,1
Friday,3,calm,1
Friday,3,6203,4
Friday,3,#crpd,13
Friday,3,knows,1
Friday,3,acquire,1
Friday,3,park,1
Friday,3,@lawandorder,1
Friday,3,part,1
Friday,3,lives,1
Friday,3,baby,1
Friday,3,handsome,1
Friday,3,soul,1
Friday,3,rooney,1
Friday,3,dorks,1
Friday,3,#facebookcustomercare,1
Friday,3,seven,1
Friday,3,mind,1
Friday,3,tonight,1
Friday,3,say,1
Friday,3,reliability,1
Friday,3,trip,1
Friday,3,sit,1
Friday,3,best,1
Friday,3,sick,1
Friday,3,49th,1
Friday,3,users,13
Friday,3,singapore,13
Friday,3,@fatbuddhabar,1
Friday,3,#gmailhelp,1
Friday,3,wheelchair,13
Friday,3,face,15
Friday,3,keeps,1
Friday,4,saying,1
Friday,4,gt,2
Friday,4,show,2
Friday,4,#georgewashingtonbridge,4
Friday,4,jerome,1
Friday,4,just,1
Friday,4,much,1
Friday,4,watching,1
Friday,4,auto,2
Friday,4,samuel,2
Friday,4,international,2
Friday,4,day,7
Friday,4,like,3
Friday,4,level,4
Friday,4,guy,1
Friday,4,river,2
Friday,4,side,4
Friday,4,upper,4
Friday,4,people,1
Friday,4,hard,1
Friday,4,@twitter,1
Friday,4,even,1
Friday,4,exit,5
Friday,4,goes,1
Friday,4,new,28
Friday,4,wb,4
Friday,4,york,12
Friday,4,hurts,1
Friday,4,great,4
Friday,4,interesting,1
Friday,4,think,1
Friday,4,jersey,2
Friday,4,comment,2
Friday,4,puts,1
Friday,4,hudson,2
Friday,4,lol,2
Friday,4,paint,1
Friday,4,wonderful,1
Friday,4,bruh,1
Friday,4,today,5
Friday,4,life,1
Friday,4,photos,1
Friday,4,construction,6
Friday,4,baby,1
Friday,4,true,1
Friday,4,holland,1
Friday,4,tunnel,1
Friday,4,stories,1
Friday,4,henry,2
Friday,4,situation,1
Friday,4,parkway,2
Friday,4,shit,1
Friday,4,funny,2
Friday,4,song,1
Friday,4,actors,1
Friday,4,#stripclubs,1
Friday,4,though,1
Friday,4,davis,2
Friday,4,cleared,12
Friday,4,bruhhhhhhhhhh,1
Friday,4,harlem,2
Friday,4,drive,2
Friday,4,#normal,1
Friday,4,@thefosterstv,1
Friday,4,chemistry,1
Friday,4,nb,2
Friday,5,adulting,1
Friday,5,gt,3
Friday,5,fitfam,1
Friday,5,wut,1
Friday,5,egypt,1
Friday,5,avenue,41
Friday,5,24,2
Friday,5,chemical,1
Friday,5,26,1
Friday,5,27,1
Friday,5,pt,1
Friday,5,actually,1
Friday,5,late,1
Friday,5,#thirstythursday,1
Friday,5,47th,4
Friday,5,crying,1
Friday,5,expressway,2
Friday,5,today,1
Friday,5,coffee,1
Friday,5,1313,1
Friday,5,jewish,2
Friday,5,becomes,1
Friday,5,astoria,4
Friday,5,aware,1
Friday,5,construction,191
Friday,5,hamilton,1
Friday,5,isis,1
Friday,5,day,1
Friday,5,pull,1
Friday,5,clouds,1
Friday,5,bothdir,74
Friday,5,night,1
Friday,5,following,1
Friday,5,@joyannreid,1
Friday,5,history,1
Friday,5,prospect,1
Friday,5,tired,1
Friday,5,eb,2
Friday,5,street,153
Friday,5,video,1
Friday,5,escape,1
Friday,5,station,250
Friday,5,nation,1
Friday,5,rather,1
Friday,5,43,1
Friday,5,weapons,1
Friday,5,exit,8
Friday,5,grand,1
Friday,5,new,23
Friday,5,exodus,1
Friday,5,fave,1
Friday,5,pharaoh,1
Friday,5,update,45
Friday,5,8mph,1
Friday,5,incident,4
Friday,5,boulevard,4
Friday,5,post,1
Friday,5,cleared,98
Friday,5,#i278,1
Friday,5,bce,1
Friday,5,part,1
Friday,5,push,1
Friday,5,everywhere,1
Friday,6,camilleaquino_,1
Friday,6,just,1
Friday,6,show,2
Friday,6,#goodfriday,1
Friday,6,#thetazshow,1
Friday,6,broadway,1
Friday,6,avenue,7
Friday,6,supporter,1
Friday,6,loading,1
Friday,6,20,1
Friday,6,sayin,1
Friday,6,pretty,1
Friday,6,exit,3
Friday,6,nation,1
Friday,6,@officialtaz,1
Friday,6,@iampetegas,1
Friday,6,drawn,1
Friday,6,shadow,1
Friday,6,@clotheslined,1
Friday,6,cool,1
Friday,6,like,2
Friday,6,harry,1
Friday,6,everyone,1
Friday,6,house,1
Friday,6,back,2
Friday,6,street,6
Friday,6,traveling,1
Friday,6,#newyork,1
Friday,6,album,1
Friday,6,living,1
Friday,6,everything,1
Friday,6,new,7
Friday,6,#goodday,1
Friday,6,theory,1
Friday,6,friday,1
Friday,6,@realdonaldtrump,1
Friday,6,incident,8
Friday,6,directions,1
Friday,6,post,1
Friday,6,@patohshanqueels,1
Friday,6,central,7
Friday,6,#buyahat,1
Friday,6,months,1
Friday,6,conversation,1
Friday,6,games,1
Friday,6,think,1
Friday,6,already,1
Friday,6,walk,1
Friday,6,alone,1
Friday,6,@conservalidity,1
Friday,6,another,1
Friday,6,#remsenavenue,1
Friday,6,little,1
Friday,6,dropping,1
Friday,6,damn,1
Friday,6,white,1
Friday,6,happy,1
Friday,6,#goodmoment,1
Friday,6,nilsson,1
Friday,6,completed,1
Friday,6,park,7
Friday,6,lmao,1
Friday,6,dangerous,1
Friday,6,pandemonium,1
Friday,6,slander,1
Friday,6,individual,2
Friday,6,kendrick,2
Friday,6,called,1
Friday,6,trump,1
Friday,6,nepotism,1
Friday,6,@babssho,1
Friday,6,shit,1
Friday,6,huge,1
Friday,6,jndimaculangan,1
Friday,6,nas,1
Friday,6,sunday,1
Friday,6,parm,1
Friday,6,beauty,1
Friday,6,coachella,1
Friday,6,president,1
Friday,6,cleared,4
Friday,6,guys,1
Friday,6,ago,1
Friday,6,6th,1
Friday,6,carbo,1
Friday,7,producer,1
Friday,7,show,1
Friday,7,#goodfriday,1
Friday,7,happiness,1
Friday,7,#nyc,1
Friday,7,thank,1
Friday,7,@callaloothebook,1
Friday,7,good,1
Friday,7,#read,1
Friday,7,@angelayee,1
Friday,7,school,1
Friday,7,speaks,1
Friday,7,race,1
Friday,7,art,2
Friday,7,back,2
Friday,7,noticias,1
Friday,7,street,1
Friday,7,#newyork,1
Friday,7,new,33
Friday,7,#cmomnyc,1
Friday,7,chose,1
Friday,7,kool,1
Friday,7,#diversity,1
Friday,7,#fbf,2
Friday,7,york,9
Friday,7,news,1
Friday,7,league,1
Friday,7,great,1
Friday,7,last,1
Friday,7,@thedandisney,1
Friday,7,k,1
Friday,7,#media,1
Friday,7,makes,1
Friday,7,think,1
Friday,7,comes,1
Friday,7,humour,1
Friday,7,anyone,1
Friday,7,recommend,1
Friday,7,happy,1
Friday,7,mind,1
Friday,7,sufficient,1
Friday,7,#kids,1
Friday,7,@eyeduzdis,1
Friday,7,grace,1
Friday,7,made,1
Friday,7,@cmomnyc,1
Friday,7,naturally,1
Friday,7,agree,1
Friday,7,heart,1
Friday,7,liberal,1
Friday,7,tyrese,1
Friday,7,want,1
Friday,7,finding,1
Friday,7,#hiring,18
Friday,7,#careerarc,6
Friday,7,students,1
Friday,7,@cthagod,1
Friday,7,important,1
Friday,7,#job,17
Friday,7,ny1,1
Friday,7,time,1
Friday,8,avenue,7
Friday,8,like,1
Friday,8,hancock,7
Friday,8,people,1
Friday,8,see,1
Friday,8,street,7
Friday,8,avoid,1
Friday,8,please,1
Friday,8,everything,1
Friday,8,power,1
Friday,8,incident,6
Friday,8,block,1
Friday,8,knickerbocker,1
Friday,8,eye,1
Friday,8,white,1
Friday,8,wilson,1
Friday,8,reeses,1
Friday,8,make,2
Friday,8,may,1
Friday,8,#job,1
Friday,8,@mhealthnurse,1
Friday,8,contact,2
Friday,8,talk,1
Friday,9,__,1
Friday,9,go,1
Friday,9,tv,1
Friday,9,@goswaelee,1
Friday,9,exit,1
Friday,9,legendary,1
Friday,9,now,1
Friday,9,diminican,1
Friday,9,school,1
Friday,9,like,1
Friday,9,#np,1
Friday,9,subway,1
Friday,9,@frenchmontana,1
Friday,9,back,1
Friday,9,pass,1
Friday,9,hist,1
Friday,9,new,2
Friday,9,journalist,1
Friday,9,hours,1
Friday,9,york,2
Friday,9,@drinkmaple,1
Friday,9,legit,1
Friday,9,boy,1
Friday,9,think,1
Friday,9,@nyctsubwayscoop,1
Friday,9,#spatemedia,1
Friday,9,service,1
Friday,9,woke,1
Friday,9,#spatemagazine,1
Friday,9,wake,1
Friday,9,86th,1
Friday,9,mta,1
Friday,9,geronimoshow,1
Friday,9,#hiphop,1
Friday,9,fuck,1
Friday,9,sleeping,1
Friday,9,unforgettable,1
Friday,9,45,1
Friday,9,brooklyn,1
Friday,9,#newvideo,1
Friday,9,7am,1
Friday,9,#hachaymachete,1
Friday,9,dream,1
Friday,10,just,1
Friday,10,show,3
Friday,10,go,1
Friday,10,avenue,3
Friday,10,thank,1
Friday,10,might,1
Friday,10,wearing,1
Friday,10,garden,1
Friday,10,beat,1
Friday,10,@mikewillmadeit,1
Friday,10,dc,1
Friday,10,fan,1
Friday,10,day,1
Friday,10,prime,1
Friday,10,entire,1
Friday,10,like,4
Friday,10,bad,1
Friday,10,side,2
Friday,10,fucking,1
Friday,10,street,7
Friday,10,space,1
Friday,10,acting,1
Friday,10,smh,1
Friday,10,new,15
Friday,10,red,1
Friday,10,jr,1
Friday,10,incident,1
Friday,10,mkt,1
Friday,10,oh,1
Friday,10,thing,1
Friday,10,bronx,1
Friday,10,love,1
Friday,10,hearing,1
Friday,10,city,1
Friday,10,much,1
Friday,10,today,1
Friday,10,happily,1
Friday,10,took,1
Friday,10,made,1
Friday,10,niggas,1
Friday,10,depressed,1
Friday,10,tnx,1
Friday,10,will,1
Friday,10,shit,3
Friday,10,things,1
Friday,10,zoo,1
Friday,10,nick,1
Friday,10,sick,1
Friday,10,nyc,1
Friday,10,week,1
Friday,10,yesterday,1
Friday,10,coverage,1
Friday,10,humble,1
Friday,10,@kendricklamar,1
Friday,11,saying,1
Friday,11,managed,1
Friday,11,just,3
Friday,11,show,1
Friday,11,#lunchmix,1
Friday,11,avenue,19
Friday,11,better,1
Friday,11,pretty,1
Friday,11,tweets,1
Friday,11,good,3
Friday,11,worse,1
Friday,11,get,2
Friday,11,conversations,1
Friday,11,royalty,1
Friday,11,every,1
Friday,11,minute,1
Friday,11,princes,1
Friday,11,like,1
Friday,11,drop,1
Friday,11,solution,1
Friday,11,morning,1
Friday,11,night,1
Friday,11,@thechrisbarron,1
Friday,11,trailer,5
Friday,11,@jakemiller,1
Friday,11,woes,1
Friday,11,street,3
Friday,11,nieces,1
Friday,11,home,1
Friday,11,hate,1
Friday,11,please,1
Friday,11,new,5
Friday,11,#tgif,1
Friday,11,friday,1
Friday,11,incident,1
Friday,11,come,1
Friday,11,great,1
Friday,11,last,2
Friday,11,#thelastjedi,1
Friday,11,action,1
Friday,11,comes,1
Friday,11,#backtothestart,1
Friday,11,@spindoctorsband,1
Friday,11,@brooklynbowl,1
Friday,11,another,1
Friday,11,paves,1
Friday,11,two,1
Friday,11,much,2
Friday,11,treat,1
Friday,11,#plzdontbesad8thwin,1
Friday,11,happy,1
Friday,11,sustained,1
Friday,11,case,2
Friday,11,10,1
Friday,11,lmao,1
Friday,11,17,1
Friday,11,situa,1
Friday,11,neat,1
Friday,11,reggaee,1
Friday,11,highlight,1
Friday,11,@finsbroadcaster,1
Friday,11,#spindoctors,1
Friday,11,trump,1
Friday,11,lawan,1
Friday,11,someone,1
Friday,11,#power1051,1
Friday,11,education,1
Friday,11,democracy,2
Friday,11,@djprostyle,1
Friday,11,knew,1
Friday,11,wins,1
Friday,11,stronger,1
Friday,11,civics,1
Friday,11,honestly,1
Friday,11,road,1
Friday,11,time,1
Friday,11,sounded,1
Friday,12,#finance,1
Friday,12,fit,1
Friday,12,read,1
Friday,12,assistant,1
Friday,12,watch,1
Friday,12,fan,1
Friday,12,#finra,1
Friday,12,entire,1
Friday,12,cast,1
Friday,12,perfomred,1
Friday,12,spring,1
Friday,12,#jericho,1
Friday,12,see,1
Friday,12,best,1
Friday,12,make,1
Friday,12,#restaurant,1
Friday,12,interested,1
Friday,12,new,15
Friday,12,#hiring,2
Friday,12,opening,2
Friday,12,#job,3
Friday,12,great,1
Friday,12,service,1
Friday,12,@gma,1
Friday,12,#valleystream,1
Friday,12,@broadwaycom,1
Friday,12,musical,1
Friday,12,latest,2
Friday,13,county,1
Friday,13,avenue,18
Friday,13,now,1
Friday,13,midland,1
Friday,13,start,1
Friday,13,phone,1
Friday,13,construction,1
Friday,13,11,1
Friday,13,want,1
Friday,13,cross,1
Friday,13,acting,1
Friday,13,exit,1
Friday,13,flushing,4
Friday,13,new,56
Friday,13,#crosscountyparkway,1
Friday,13,wb,1
Friday,13,update,1
Friday,13,like,3
Friday,13,incident,4
Friday,13,york,1
Friday,13,cleared,2
Friday,13,route,1
Friday,13,ramp,1
Friday,14,seeing,1
Friday,14,love,1
Friday,14,help,1
Friday,14,just,3
Friday,14,#goodfriday,1
Friday,14,pos,1
Friday,14,cuz,1
Friday,14,#jobs,1
Friday,14,gheez,1
Friday,14,west,1
Friday,14,#clinical,1
Friday,14,fast,1
Friday,14,actually,1
Friday,14,@calmum_raiders,1
Friday,14,master,1
Friday,14,lot,1
Friday,14,vile,1
Friday,14,jackass,1
Friday,14,friend,1
Friday,14,happy,1
Friday,14,@cancerowl,1
Friday,14,preferred,1
Friday,14,new,11
Friday,14,baby,1
Friday,14,world,1
Friday,14,now,2
Friday,14,loved,1
Friday,14,reading,1
Friday,14,like,1
Friday,14,inside,1
Friday,14,work,1
Friday,14,#barrebench,1
Friday,14,#primaopoiballoconbolle,1
Friday,14,#purebarre,1
Friday,14,feeling,1
Friday,14,side,1
Friday,14,upper,1
Friday,14,corny,1
Friday,14,#softball,1
Friday,14,idea,1
Friday,14,want,2
Friday,14,healthfirst,1
Friday,14,#newyork,1
Friday,14,annoying,1
Friday,14,click,1
Friday,14,best,2
Friday,14,funny,1
Friday,14,myrtle,1
Friday,14,congrats,1
Friday,14,things,1
Friday,14,make,2
Friday,14,thank,2
Friday,14,write,2
Friday,14,beat,1
Friday,14,details,1
Friday,14,wanting,1
Friday,14,#hiring,2
Friday,14,beach,1
Friday,14,told,1
Friday,14,ass,1
Friday,14,ballerina,1
Friday,14,stay,1
Friday,14,important,1
Friday,14,#job,3
Friday,14,gonna,1
Friday,14,pair,1
Friday,14,#barre,1
Friday,14,@spcbcbkny,1
Friday,14,#quality,1
Friday,14,thread,1
Friday,14,getting,1
Friday,14,wins,1
Friday,14,#rehearsal,1
Friday,14,youtube,1
Friday,14,thing,1
Friday,14,definitely,1
Friday,14,god,1
Friday,14,furious,1
Friday,14,wanna,1
Friday,14,york,2
Friday,15,just,2
Friday,15,years,1
Friday,15,slots,1
Friday,15,still,1
Friday,15,guest,1
Friday,15,quickly,1
Friday,15,live,1
Friday,15,wonderful,1
Friday,15,like,1
Friday,15,night,1
Friday,15,old,1
Friday,15,sike,1
Friday,15,see,1
Friday,15,saturday,1
Friday,15,fans,1
Friday,15,new,44
Friday,15,#hiring,2
Friday,15,chance,1
Friday,15,#job,2
Friday,15,york,2
Friday,15,coming,1
Friday,15,act,1
Friday,16,#b44bus,1
Friday,16,shop,1
Friday,16,gt,6
Friday,16,scrappy,1
Friday,16,one,1
Friday,16,#ltdbus,1
Friday,16,@mmcalli884,1
Friday,16,#b24bus,1
Friday,16,@rexdicksoneafootball,1
Friday,16,flatbush,9
Friday,16,essentials,1
Friday,16,black,1
Friday,16,#b32bus,1
Friday,16,bio,1
Friday,16,good,1
Friday,16,link,1
Friday,16,surprise,1
Friday,16,made,1
Friday,16,leather,1
Friday,16,bucket,1
Friday,16,bag,2
Friday,16,small,1
Friday,16,@dawgpound40,1
Friday,16,#b43bus,1
Friday,16,see,1
Friday,16,#sbsbus,1
Friday,16,now,1
Friday,16,@beastmode_mac,1
Friday,16,#b49bus,1
Friday,16,saturday,1
Friday,16,special,1
Friday,16,greenpoint,5
Friday,16,#brooklyn,1
Friday,16,everyday,1
Friday,16,new,57
Friday,16,week,1
Friday,16,never,1
Friday,16,@steadyhabitbrew,1
Friday,16,free,1
Friday,16,incident,15
Friday,16,tpsr,1
Friday,16,york,1
Friday,16,cleared,5
Friday,16,super,1
Friday,16,purchase,1
Friday,16,#b35bus,1
Friday,16,gr8,1
Friday,16,@starkoyster6236,1
Friday,17,just,1
Friday,17,dynasty,1
Friday,17,colors,1
Friday,17,@exceptimagoon,1
Friday,17,hell,1
Friday,17,ware,1
Friday,17,chinese,1
Friday,17,fit,1
Friday,17,francheyez,1
Friday,17,pride,1
Friday,17,good,1
Friday,17,song,1
Friday,17,workout,1
Friday,17,safe,1
Friday,17,@calvinstowell,1
Friday,17,#hiring,2
Friday,17,#np,1
Friday,17,raheim,1
Friday,17,pregnant,1
Friday,17,#soundcloud,1
Friday,17,view,1
Friday,17,everyone,1
Friday,17,seasoning,1
Friday,17,street,4
Friday,17,#newyork,2
Friday,17,ru,1
Friday,17,new,35
Friday,17,holiday,1
Friday,17,theory,1
Friday,17,opening,1
Friday,17,incident,4
Friday,17,china,1
Friday,17,@goforitdog,1
Friday,17,peep,1
Friday,17,avenue,5
Friday,17,great,1
Friday,17,drug,1
Friday,17,#mikengo,1
Friday,17,fladger,1
Friday,17,#jobs,1
Friday,17,feel,1
Friday,17,image,1
Friday,17,imperial,1
Friday,17,happy,2
Friday,17,knows,1
Friday,17,92,1
Friday,17,east,1
Friday,17,work,1
Friday,17,midtown,1
